annotations,split,image_id,panoid,heading,gsv_image_path
[],train,image351399,351399,75,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_351399_75.jpg
[],train,image362372,362372,191,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_362372_191.jpg
[],train,image403277,403277,253,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_403277_253.jpg
[],train,image340791,340791,226,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_340791_226.jpg
[],train,image432724,432724,250,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_432724_250.jpg
[],train,image437871,437871,242,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_437871_242.jpg
[],train,image395094,395094,19,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_395094_19.jpg
[],train,image460780,460780,79,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_460780_79.jpg
[],train,image447067,447067,66,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_447067_66.jpg
[],train,image359519,359519,232,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_359519_232.jpg
[],train,image402121,402121,145,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_402121_145.jpg
[],train,image555468,555468,259,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_555468_259.jpg
[],train,image460269,460269,74,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_460269_74.jpg
[],train,image455084,455084,35,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_455084_35.jpg
[],train,image332910,332910,21,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_332910_21.jpg
[],train,image507820,507820,57,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_507820_57.jpg
[],train,image483414,483414,108,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_483414_108.jpg
[],train,image331738,331738,72,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_331738_72.jpg
[],train,image426485,426485,269,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_426485_269.jpg
[],train,image580368,580368,56,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_580368_56.jpg
[],train,image340437,340437,174,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_340437_174.jpg
[],train,image522246,522246,90,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_522246_90.jpg
[],train,image523218,523218,60,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_523218_60.jpg
[],train,image357589,357589,18,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_357589_18.jpg
[],train,image494287,494287,159,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_494287_159.jpg
[],train,image555146,555146,38,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_555146_38.jpg
[],train,image327507,327507,98,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_327507_98.jpg
[],train,image447522,447522,86,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_447522_86.jpg
[],train,image561489,561489,198,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_561489_198.jpg
[],train,image475429,475429,115,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_475429_115.jpg
[],train,image407717,407717,149,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_407717_149.jpg
[],train,image559881,559881,71,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_559881_71.jpg
[],train,image408577,408577,65,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_408577_65.jpg
[],train,image589292,589292,103,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_589292_103.jpg
[],train,image349707,349707,122,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_349707_122.jpg
[],train,image438858,438858,57,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_438858_57.jpg
[],train,image454404,454404,74,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_454404_74.jpg
[],train,image379326,379326,226,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_379326_226.jpg
[],train,image327858,327858,85,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_327858_85.jpg
[],train,image484696,484696,26,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_484696_26.jpg
[],train,image466684,466684,12,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_466684_12.jpg
[],train,image411213,411213,188,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_411213_188.jpg
[],train,image540384,540384,130,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_540384_130.jpg
[],train,image390952,390952,3,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_390952_3.jpg
[],train,image507562,507562,95,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_507562_95.jpg
[],train,image428664,428664,220,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_428664_220.jpg
[],train,image324954,324954,121,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_324954_121.jpg
[],train,image602573,602573,157,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_602573_157.jpg
[],train,image398676,398676,238,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_398676_238.jpg
[],train,image405957,405957,240,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_405957_240.jpg
[],train,image432350,432350,180,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_432350_180.jpg
[],train,image578891,578891,155,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_578891_155.jpg
[],train,image356830,356830,8,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_356830_8.jpg
[],train,image469982,469982,25,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_469982_25.jpg
[],train,image409803,409803,71,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_409803_71.jpg
[],train,image424700,424700,118,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_424700_118.jpg
[],train,image366210,366210,55,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_366210_55.jpg
[],train,image439127,439127,184,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_439127_184.jpg
[],train,image383161,383161,115,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_383161_115.jpg
[],train,image332881,332881,111,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_332881_111.jpg
[],train,image453754,453754,230,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_453754_230.jpg
[],train,image346011,346011,77,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_346011_77.jpg
[],train,image385953,385953,85,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_385953_85.jpg
[],train,image337401,337401,256,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_337401_256.jpg
[],train,image544171,544171,17,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_544171_17.jpg
[],train,image541776,541776,30,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_541776_30.jpg
[],train,image374953,374953,44,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_374953_44.jpg
[],train,image350393,350393,64,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_350393_64.jpg
[],train,image537910,537910,104,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_537910_104.jpg
[],train,image501756,501756,41,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_501756_41.jpg
[],train,image477976,477976,55,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_477976_55.jpg
[],train,image511749,511749,166,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_511749_166.jpg
[],train,image435097,435097,22,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_435097_22.jpg
[],train,image428664,428664,40,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_428664_40.jpg
[],train,image363342,363342,12,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_363342_12.jpg
[],train,image368649,368649,120,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_368649_120.jpg
[],train,image560691,560691,138,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_560691_138.jpg
[],train,image543944,543944,75,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_543944_75.jpg
[],train,image347644,347644,102,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_347644_102.jpg
[],train,image590158,590158,107,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_590158_107.jpg
[],train,image455554,455554,80,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_455554_80.jpg
[],train,image341720,341720,158,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_341720_158.jpg
[],train,image457556,457556,72,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_457556_72.jpg
[],train,image515537,515537,6,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_515537_6.jpg
[],train,image503264,503264,16,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_503264_16.jpg
[],train,image336658,336658,222,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_336658_222.jpg
[],train,image576658,576658,178,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_576658_178.jpg
[],train,image503165,503165,244,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_503165_244.jpg
[],train,image356409,356409,199,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_356409_199.jpg
[],train,image413609,413609,103,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_413609_103.jpg
[],train,image517622,517622,201,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_517622_201.jpg
[],train,image400560,400560,55,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_400560_55.jpg
[],train,image387395,387395,164,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_387395_164.jpg
[],train,image332269,332269,242,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_332269_242.jpg
[],train,image401456,401456,43,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_401456_43.jpg
[],train,image465519,465519,47,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_465519_47.jpg
[],train,image355515,355515,20,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_355515_20.jpg
[],train,image349680,349680,12,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_349680_12.jpg
[],train,image524950,524950,235,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_524950_235.jpg
[],train,image407477,407477,77,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_407477_77.jpg
[],train,image376988,376988,182,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_376988_182.jpg
[],train,image361254,361254,61,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_361254_61.jpg
[],train,image357965,357965,175,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_357965_175.jpg
[],train,image347430,347430,104,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_347430_104.jpg
[],train,image441396,441396,114,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_441396_114.jpg
[],train,image430675,430675,36,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_430675_36.jpg
[],train,image442307,442307,257,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_442307_257.jpg
[],train,image427812,427812,38,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_427812_38.jpg
[],train,image457326,457326,72,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_457326_72.jpg
[],train,image346218,346218,40,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_346218_40.jpg
[],train,image530867,530867,147,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_530867_147.jpg
[],train,image559644,559644,231,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_559644_231.jpg
[],train,image453300,453300,88,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_453300_88.jpg
[],train,image399359,399359,80,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_399359_80.jpg
[],train,image567909,567909,73,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_567909_73.jpg
[],train,image359924,359924,170,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_359924_170.jpg
[],train,image570662,570662,176,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_570662_176.jpg
[],train,image385489,385489,185,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_385489_185.jpg
[],train,image600612,600612,258,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_600612_258.jpg
[],train,image585401,585401,203,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_585401_203.jpg
[],train,image358489,358489,64,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_358489_64.jpg
[],train,image572334,572334,114,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_572334_114.jpg
[],train,image349493,349493,66,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_349493_66.jpg
[],train,image389497,389497,157,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_389497_157.jpg
[],train,image522543,522543,85,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_522543_85.jpg
[],train,image439725,439725,40,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_439725_40.jpg
